file_name,start_time,end_time,v0_lon,v0_lat,v1_lon,v1_lat,v2_lon,v2_lat,v3_lon,v3_lat,ratio_Al,ratio_Ca,ratio_Si,ratio_O,ratio_Fe,ratio_Mg,solar_class
ch2_cla_l1_20240701T171221826_20240701T171229826.fits,2024-07-01 17:12:21.826000,2024-07-01 17:12:29.826000,-130.862,21.2421,-130.877,19.8864,-129.859,19.8748,-129.836,21.2303,20,10,40,15,15,30,A
ch2_cla_l1_20240701T091411848_20240701T091419848.fits,2024-07-01 09:14:11.848000,2024-07-01 09:14:19.848000,-126.04,56.521,-126.059,55.206,-124.458,55.1889,-124.385,56.5033,20,10,40,15,15,30,A
ch2_cla_l1_20240701T090203848_20240701T090211848.fits,2024-07-01 09:02:03.848000,2024-07-01 09:02:11.848000,27.8867,87.7132,36.782,86.6012,50.0982,86.7457,47.865,87.9344,20,10,40,15,15,30,A
ch2_cla_l1_20240701T093635848_20240701T093643848.fits,2024-07-01 09:36:35.848000,2024-07-01 09:36:43.848000,-126.936,-10.5475,-126.954,-11.8775,-126.005,-11.8878,-125.99,-10.5577,20,10,40,15,15,30,A
ch2_cla_l1_20240701T110144112_20240701T110152112.fits,2024-07-01 11:01:44.112000,2024-07-01 11:01:52.112000,-125.188,83.8888,-125.533,82.6633,-119.154,82.5939,-117.575,83.8059,20,10,40,15,15,30,A
ch2_cla_l1_20240701T154449767_20240701T154457767.fits,2024-07-01 15:44:49.767000,2024-07-01 15:44:57.767000,-132.224,-66.6704,-132.355,-67.8158,-130.408,-67.8378,-130.364,-66.6914,20,10,40,15,15,30,A
ch2_cla_l1_20240701T165701826_20240701T165709826.fits,2024-07-01 16:57:01.826000,2024-07-01 16:57:09.826000,-130.026,67.2568,-130.064,65.9814,-127.922,65.957,-127.773,67.2311,20,10,40,15,15,30,A
ch2_cla_l1_20240701T184514911_20240701T184522911.fits,2024-07-01 18:45:14.911000,2024-07-01 18:45:22.911000,14.161,88.1231,27.3709,87.0682,42.6309,87.2515,38.2049,88.4254,20,10,40,15,15,30,A
ch2_cla_l1_20240701T125445195_20240701T125453195.fits,2024-07-01 12:54:45.195000,2024-07-01 12:54:53.195000,36.1484,86.2228,39.8755,85.0737,48.9073,85.174,47.968,86.3548,20,10,40,15,15,30,A
ch2_cla_l1_20240701T165253826_20240701T165301826.fits,2024-07-01 16:52:53.826000,2024-07-01 16:53:01.826000,-129.123,79.7714,-129.28,78.5374,-125.12,78.4898,-124.481,79.7183,20,10,40,15,15,30,A
ch2_cla_l1_20240701T171629826_20240701T171637826.fits,2024-07-01 17:16:29.826000,2024-07-01 17:16:37.826000,-131.023,8.8731,-131.039,7.5203,-130.077,7.5093,-130.058,8.862,20,10,40,15,15,30,A
ch2_cla_l1_20240701T115600112_20240701T115608112.fits,2024-07-01 11:56:00.112000,2024-07-01 11:56:08.112000,-133.237,-80.1689,-133.931,-81.2524,-129.493,-81.3007,-129.273,-80.2119,20,10,40,15,15,30,A
ch2_cla_l1_20240701T093555848_20240701T093603848.fits,2024-07-01 09:35:55.848000,2024-07-01 09:36:03.848000,-126.907,-8.5442,-126.924,-9.8787,-125.977,-9.8889,-125.962,-8.5545,20,10,40,15,15,30,A
ch2_cla_l1_20240701T113728112_20240701T113736112.fits,2024-07-01 11:37:28.112000,2024-07-01 11:37:36.112000,-128.238,-23.4391,-128.261,-24.7368,-127.275,-24.7476,-127.261,-23.4498,20,10,40,15,15,30,A
ch2_cla_l1_20240701T132653195_20240701T132701195.fits,2024-07-01 13:26:53.195000,2024-07-01 13:27:01.195000,-128.993,-1.8526,-129.01,-3.1962,-128.064,-3.2068,-128.048,-1.8631,20,10,40,15,15,30,A
ch2_cla_l1_20240701T154801767_20240701T154809767.fits,2024-07-01 15:48:01.767000,2024-07-01 15:48:09.767000,-134.028,-76.5571,-134.409,-77.6617,-131.16,-77.6984,-131.035,-76.5909,20,10,40,15,15,30,A
ch2_cla_l1_20240701T145225767_20240701T145233767.fits,2024-07-01 14:52:25.767000,2024-07-01 14:52:33.767000,-20.7648,88.9073,16.8038,88.1438,41.4668,88.4391,14.9782,89.5721,20,10,40,15,15,30,A
ch2_cla_l1_20240701T152929767_20240701T152937767.fits,2024-07-01 15:29:29.767000,2024-07-01 15:29:37.767000,-130.363,-19.9396,-130.385,-21.2464,-129.414,-21.2574,-129.399,-19.9506,20,10,40,15,15,30,A
ch2_cla_l1_20240701T090619848_20240701T090627848.fits,2024-07-01 09:06:19.848000,2024-07-01 09:06:27.848000,-124.969,80.2597,-125.109,79.0183,-120.729,78.9714,-120.05,80.207,20,10,40,15,15,30,A
ch2_cla_l1_20240701T172045826_20240701T172053826.fits,2024-07-01 17:20:45.826000,2024-07-01 17:20:53.826000,-131.2,-3.9146,-131.217,-5.2535,-130.274,-5.2645,-130.258,-3.9256,20,10,40,15,15,30,A
ch2_cla_l1_20240701T134229195_20240701T134237195.fits,2024-07-01 13:42:29.195000,2024-07-01 13:42:37.195000,-129.996,-49.0275,-130.044,-50.2404,-128.784,-50.2544,-128.765,-49.0412,20,10,40,15,15,30,A
ch2_cla_l1_20240701T132301195_20240701T132309195.fits,2024-07-01 13:23:01.195000,2024-07-01 13:23:09.195000,-128.841,9.7302,-128.855,8.3739,-127.888,8.3632,-127.869,9.7194,20,10,40,15,15,30,A
ch2_cla_l1_20240701T100115848_20240701T100123848.fits,2024-07-01 10:01:15.848000,2024-07-01 10:01:23.848000,-139.766,-85.8958,-144.281,-86.9234,-132.162,-87.0551,-130.661,-85.9938,20,10,40,15,15,30,A
ch2_cla_l1_20240701T113056112_20240701T113104112.fits,2024-07-01 11:30:56.112000,2024-07-01 11:31:04.112000,-127.93,-3.7785,-127.947,-5.1202,-127.001,-5.1307,-126.986,-3.7889,20,10,40,15,15,30,A
ch2_cla_l1_20240701T134101195_20240701T134109196.fits,2024-07-01 13:41:01.195000,2024-07-01 13:41:09.196000,-129.839,-44.5502,-129.879,-45.7797,-128.699,-45.7929,-128.682,-44.5631,20,10,40,15,15,30,A
ch2_cla_l1_20240701T191738911_20240701T191746911.fits,2024-07-01 19:17:38.911000,2024-07-01 19:17:46.911000,-132.3,-4.7811,-132.318,-6.1177,-131.376,-6.1289,-131.36,-4.7923,20,10,40,15,15,30,A
ch2_cla_l1_20240701T185802911_20240701T185810911.fits,2024-07-01 18:58:02.911000,2024-07-01 18:58:10.911000,-131.439,53.9495,-131.46,52.6402,-129.964,52.6228,-129.898,53.9316,20,10,40,15,15,30,A
ch2_cla_l1_20240701T105256112_20240701T105304112.fits,2024-07-01 10:52:56.112000,2024-07-01 10:53:04.112000,50.1451,70.2603,50.3036,69.1406,52.2923,69.1622,52.2462,70.283,20,10,40,15,15,30,A
ch2_cla_l1_20240701T153025767_20240701T153033767.fits,2024-07-01 15:30:25.767000,2024-07-01 15:30:33.767000,-130.414,-22.7558,-130.436,-24.0553,-129.454,-24.0665,-129.44,-22.7669,20,10,40,15,15,30,A
ch2_cla_l1_20240701T173949826_20240701T173957826.fits,2024-07-01 17:39:49.826000,2024-07-01 17:39:57.826000,-132.9,-61.7546,-132.992,-62.9211,-131.329,-62.9404,-131.297,-61.7732,20,10,40,15,15,30,A
ch2_cla_l1_20240701T111400112_20240701T111408112.fits,2024-07-01 11:14:00.112000,2024-07-01 11:14:08.112000,-127.276,46.8955,-127.292,45.5616,-125.958,45.5472,-125.911,46.8807,20,10,40,15,15,30,A
ch2_cla_l1_20240701T164245826_20240701T164253826.fits,2024-07-01 16:42:45.826000,2024-07-01 16:42:53.826000,46.7856,70.2968,46.9496,69.1816,48.9287,69.2043,48.8768,70.3207,20,10,40,15,15,30,A
ch2_cla_l1_20240701T094419848_20240701T094427848.fits,2024-07-01 09:44:19.848000,2024-07-01 09:44:27.848000,-127.355,-33.8937,-127.383,-35.1593,-126.33,-35.1706,-126.315,-33.9049,20,10,40,15,15,30,A
ch2_cla_l1_20240701T105528112_20240701T105536112.fits,2024-07-01 10:55:28.112000,2024-07-01 10:55:36.112000,48.1616,78.0721,48.5892,76.9236,51.8659,76.9592,51.7561,78.1112,20,10,40,15,15,30,A
ch2_cla_l1_20240701T092307848_20240701T092315848.fits,2024-07-01 09:23:07.848000,2024-07-01 09:23:15.848000,-126.424,29.7654,-126.437,28.4063,-125.345,28.3946,-125.318,29.7535,20,10,40,15,15,30,A
ch2_cla_l1_20240701T150649767_20240701T150657767.fits,2024-07-01 15:06:49.767000,2024-07-01 15:06:57.767000,-129.411,47.9996,-129.428,46.6724,-128.077,46.6573,-128.027,47.9841,20,10,40,15,15,30,A
ch2_cla_l1_20240701T114344112_20240701T114352112.fits,2024-07-01 11:43:44.112000,2024-07-01 11:43:52.112000,-128.673,-42.4438,-128.71,-43.68,-127.562,-43.6926,-127.546,-42.4562,20,10,40,15,15,30,A
ch2_cla_l1_20240701T173053826_20240701T173101826.fits,2024-07-01 17:30:53.826000,2024-07-01 17:31:01.826000,-131.758,-34.4742,-131.788,-35.7392,-130.728,-35.7516,-130.712,-34.4864,20,10,40,15,15,30,A
ch2_cla_l1_20240701T094003848_20240701T094011848.fits,2024-07-01 09:40:03.848000,2024-07-01 09:40:11.848000,-127.101,-20.986,-127.122,-22.291,-126.147,-22.3016,-126.133,-20.9965,20,10,40,15,15,30,A
ch2_cla_l1_20240701T095611848_20240701T095619848.fits,2024-07-01 09:56:11.848000,2024-07-01 09:56:19.848000,-129.301,-70.2326,-129.472,-71.3584,-127.237,-71.3822,-127.183,-70.2552,20,10,40,15,15,30,A
ch2_cla_l1_20240701T192714911_20240701T192722911.fits,2024-07-01 19:27:14.911000,2024-07-01 19:27:22.911000,-132.838,-33.7318,-132.869,-34.9996,-131.815,-35.0122,-131.798,-33.7443,20,10,40,15,15,30,A
ch2_cla_l1_20240701T133645195_20240701T133653195.fits,2024-07-01 13:36:45.195000,2024-07-01 13:36:53.195000,-129.496,-31.5814,-129.523,-32.8549,-128.488,-32.8664,-128.473,-31.5928,20,10,40,15,15,30,A
ch2_cla_l1_20240701T175429826_20240701T175437826.fits,2024-07-01 17:54:29.826000,2024-07-01 17:54:37.826000,50.0551,-71.5475,50.1246,-72.5474,52.061,-72.525,51.8856,-71.5264,20,10,40,15,15,30,A
ch2_cla_l1_20240701T132741196_20240701T132749196.fits,2024-07-01 13:27:41.196000,2024-07-01 13:27:49.196000,-129.027,-4.2524,-129.044,-5.5926,-128.099,-5.6031,-128.083,-4.263,20,10,40,15,15,30,A
ch2_cla_l1_20240701T111848112_20240701T111856112.fits,2024-07-01 11:18:48.112000,2024-07-01 11:18:56.112000,-127.473,32.5264,-127.486,31.1717,-126.369,31.1596,-126.339,32.5141,20,10,40,15,15,30,A
ch2_cla_l1_20240701T173501826_20240701T173509826.fits,2024-07-01 17:35:01.826000,2024-07-01 17:35:09.826000,-132.13,-47.0505,-132.176,-48.2727,-130.951,-48.287,-130.932,-47.0644,20,10,40,15,15,30,A
ch2_cla_l1_20240701T105512112_20240701T105520112.fits,2024-07-01 10:55:12.112000,2024-07-01 10:55:20.112000,48.4815,77.2524,48.8573,76.1068,51.9301,76.1402,51.8324,77.2888,20,10,40,15,15,30,A
ch2_cla_l1_20240701T194042911_20240701T194050911.fits,2024-07-01 19:40:42.911000,2024-07-01 19:40:50.911000,-135.89,-74.9727,-136.208,-76.0875,-133.277,-76.1224,-133.166,-75.0051,20,10,40,15,15,30,A
ch2_cla_l1_20240701T150817767_20240701T150825767.fits,2024-07-01 15:08:17.767000,2024-07-01 15:08:25.767000,-129.48,43.6012,-129.495,42.266,-128.231,42.2519,-128.189,43.5868,20,10,40,15,15,30,A
ch2_cla_l1_20240701T124845196_20240701T124853195.fits,2024-07-01 12:48:45.196000,2024-07-01 12:48:53.195000,49.3716,67.8249,49.4987,66.716,51.2602,66.7355,51.2206,67.8453,20,10,40,15,15,30,A
ch2_cla_l1_20240701T192346911_20240701T192354911.fits,2024-07-01 19:23:46.911000,2024-07-01 19:23:54.911000,-132.611,-23.2427,-132.635,-24.5405,-131.651,-24.5522,-131.635,-23.2544,20,10,40,15,15,30,A
ch2_cla_l1_20240701T090331848_20240701T090339848.fits,2024-07-01 09:03:31.848000,2024-07-01 09:03:39.848000,-116.272,88.7552,-121.115,87.554,-103.448,87.3602,-86.4735,88.4085,20,10,40,15,15,30,A
ch2_cla_l1_20240701T153241767_20240701T153249767.fits,2024-07-01 15:32:41.767000,2024-07-01 15:32:49.767000,-130.549,-29.6082,-130.576,-30.8882,-129.555,-30.8999,-129.54,-29.6198,20,10,40,15,15,30,A
ch2_cla_l1_20240701T091523848_20240701T091531848.fits,2024-07-01 09:15:23.848000,2024-07-01 09:15:31.848000,-126.104,52.9176,-126.121,51.5941,-124.635,51.5782,-124.575,52.9013,20,10,40,15,15,30,A
ch2_cla_l1_20240701T085627848_20240701T085635848.fits,2024-07-01 08:56:27.848000,2024-07-01 08:56:35.848000,51.1932,70.6696,51.3572,69.5468,53.3934,69.5685,53.3473,70.6926,20,10,40,15,15,30,A
ch2_cla_l1_20240701T092059848_20240701T092107848.fits,2024-07-01 09:20:59.848000,2024-07-01 09:21:07.848000,-126.344,36.1439,-126.358,34.7909,-125.196,34.7784,-125.163,36.1312,20,10,40,15,15,30,A
ch2_cla_l1_20240701T111616112_20240701T111624112.fits,2024-07-01 11:16:16.112000,2024-07-01 11:16:24.112000,-127.373,40.106,-127.387,38.7606,-126.174,38.7474,-126.137,40.0926,20,10,40,15,15,30,A
ch2_cla_l1_20240701T170109826_20240701T170117826.fits,2024-07-01 17:01:09.826000,2024-07-01 17:01:17.826000,-130.358,54.803,-130.379,53.4935,-128.852,53.4761,-128.784,54.7851,20,10,40,15,15,30,A
ch2_cla_l1_20240701T140141196_20240701T140149196.fits,2024-07-01 14:01:41.196000,2024-07-01 14:01:49.196000,52.0844,-70.3208,52.1418,-71.3117,53.9251,-71.2919,53.777,-70.302,20,10,40,15,15,30,A
ch2_cla_l1_20240701T150033767_20240701T150041767.fits,2024-07-01 15:00:33.767000,2024-07-01 15:00:41.767000,-128.985,66.853,-129.021,65.5739,-126.903,65.5502,-126.76,66.828,20,10,40,15,15,30,A
ch2_cla_l1_20240701T175413826_20240701T175421826.fits,2024-07-01 17:54:13.826000,2024-07-01 17:54:21.826000,50.1118,-72.3844,50.1877,-73.3868,52.2284,-73.3633,52.0351,-72.3622,20,10,40,15,15,30,A
ch2_cla_l1_20240701T130837195_20240701T130845195.fits,2024-07-01 13:08:37.195000,2024-07-01 13:08:45.195000,-128.255,52.8349,-128.273,51.5159,-126.798,51.4997,-126.737,52.8182,20,10,40,15,15,30,A
ch2_cla_l1_20240701T173717826_20240701T173725826.fits,2024-07-01 17:37:17.826000,2024-07-01 17:37:25.826000,-132.424,-53.9779,-132.485,-55.176,-131.105,-55.1921,-131.081,-53.9935,20,10,40,15,15,30,A
ch2_cla_l1_20240701T085843848_20240701T085851848.fits,2024-07-01 08:58:43.848000,2024-07-01 08:58:51.848000,49.4555,77.6581,49.8529,76.5091,53.0312,76.5432,52.9317,77.6953,20,10,40,15,15,30,A
ch2_cla_l1_20240701T112008112_20240701T112016112.fits,2024-07-01 11:20:08.112000,2024-07-01 11:20:16.112000,-127.522,28.5397,-127.536,27.1818,-126.458,27.17,-126.431,28.5278,20,10,40,15,15,30,A
ch2_cla_l1_20240701T191858911_20240701T191906911.fits,2024-07-01 19:18:58.911000,2024-07-01 19:19:06.911000,-132.361,-8.7856,-132.38,-10.1156,-131.436,-10.1269,-131.42,-8.7969,20,10,40,15,15,30,A
ch2_cla_l1_20240701T114120112_20240701T114128112.fits,2024-07-01 11:41:20.112000,2024-07-01 11:41:28.112000,-128.48,-35.1456,-128.51,-36.4071,-127.445,-36.4189,-127.43,-35.1571,20,10,40,15,15,30,A
ch2_cla_l1_20240701T125509195_20240701T125517196.fits,2024-07-01 12:55:09.195000,2024-07-01 12:55:17.196000,28.8167,87.3829,35.9539,86.2609,47.9505,86.3949,46.0707,87.5785,20,10,40,15,15,30,A
ch2_cla_l1_20240701T135509195_20240701T135517195.fits,2024-07-01 13:55:09.195000,2024-07-01 13:55:17.195000,-156.469,-87.943,-150.989,-89.1792,-141.223,-88.5613,-138.41,-88.1527,20,10,40,15,15,30,A
ch2_cla_l1_20240701T144505767_20240701T144513767.fits,2024-07-01 14:45:05.767000,2024-07-01 14:45:13.767000,48.357,67.0103,48.4762,65.9061,50.1699,65.9251,50.1313,67.0302,20,10,40,15,15,30,A
ch2_cla_l1_20240701T183858911_20240701T183906911.fits,2024-07-01 18:38:58.911000,2024-07-01 18:39:06.911000,45.8448,69.0897,45.9925,67.9804,47.851,68.0021,47.802,69.1126,20,10,40,15,15,30,A
ch2_cla_l1_20240701T110320112_20240701T110328112.fits,2024-07-01 11:03:20.112000,2024-07-01 11:03:28.112000,-126.155,79.0327,-126.273,77.7893,-122.316,77.7463,-121.766,78.985,20,10,40,15,15,30,A
ch2_cla_l1_20240701T100547848_20240701T100555848.fits,2024-07-01 10:05:47.848000,2024-07-01 10:05:55.848000,54.9183,-78.7758,55.0782,-79.7888,58.4276,-79.753,57.9619,-78.7433,20,10,40,15,15,30,A
ch2_cla_l1_20240701T152137767_20240701T152145767.fits,2024-07-01 15:21:37.767000,2024-07-01 15:21:45.767000,-130.006,3.6975,-130.022,2.3479,-129.071,2.3371,-129.054,3.6867,20,10,40,15,15,30,A
ch2_cla_l1_20240701T152705767_20240701T152713767.fits,2024-07-01 15:27:05.767000,2024-07-01 15:27:13.767000,-130.243,-12.7108,-130.262,-14.0345,-129.311,-14.0453,-129.296,-12.7216,20,10,40,15,15,30,A
ch2_cla_l1_20240701T125621195_20240701T125629195.fits,2024-07-01 12:56:21.195000,2024-07-01 12:56:29.195000,-112.927,89.1082,-117.755,88.71,-89.1697,88.3665,-54.1245,89.7555,20,10,40,15,15,30,A
ch2_cla_l1_20240701T171613826_20240701T171621826.fits,2024-07-01 17:16:13.826000,2024-07-01 17:16:21.826000,-131.013,9.6717,-131.028,8.3183,-130.064,8.3071,-130.045,9.6605,20,10,40,15,15,30,A
ch2_cla_l1_20240701T185930911_20240701T185938911.fits,2024-07-01 18:59:30.911000,2024-07-01 18:59:38.911000,-131.523,49.542,-131.543,48.2227,-130.164,48.2067,-130.109,49.5255,20,10,40,15,15,30,A
